accountType,ministry,organization,specialAccount,subAccount,agency,sectionCode,sectionName,inInitial,inSupplement,inSettlement,initialAmount,supplementAmount,settlementAmount,initialDetailCount,supplementDetailCount,settlementDetailCount,supplementHasOutsideN,membershipPattern
special,国土交通省,,自動車安全,空港整備勘定,,30,北海道空港整備事業資金貸付金,1,0,1,0,,0,2,,1,,I-F
special,国土交通省,,自動車安全,空港整備勘定,,99,予備費,1,1,1,300000000,300000000,300000000,2,1,1,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,01,自動車損害賠償保障事業費,1,1,1,1275828000,1275828000,1275828000,4,1,3,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,02,業務取扱費自動車検査登録勘定へ繰入,1,1,1,1194547000,1194547000,1194547000,2,1,1,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,03,再保険及保険費,1,1,1,112421000,112421000,112421000,2,1,1,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,04,被害者保護増進等事業費,1,1,1,9809413000,12066031000,12066031000,3,3,2,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,05,独立行政法人自動車事故対策機構運営費,1,1,1,9658238000,10394645000,10394645000,2,2,1,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,06,独立行政法人自動車事故対策機構施設整備費,1,1,1,170817000,677792000,677792000,2,2,1,0,ISF
special,国土交通省,,自動車安全,自動車事故対策勘定,,09,予備費,1,1,1,50000000,50000000,50000000,2,1,1,0,ISF
special,国土交通省,,自動車安全,自動車検査登録勘定,,03,独立行政法人自動車技術総合機構運営費,1,1,1,2155446000,2155446000,2155446000,2,1,1,0,ISF
special,国土交通省,,自動車安全,自動車検査登録勘定,,04,独立行政法人自動車技術総合機構施設整備費,1,1,1,1830573000,1830573000,1830573000,2,1,1,0,ISF
special,国土交通省,,自動車安全,自動車検査登録勘定,,05,業務取扱費,1,1,1,37823347000,37826934000,37826934000,29,10,26,1,ISF
special,国土交通省,,自動車安全,自動車検査登録勘定,,06,施設整備費,1,1,1,1687128000,1687128000,1687128000,4,1,3,0,ISF
special,国土交通省,,自動車安全,自動車検査登録勘定,,09,予備費,1,1,1,100000000,100000000,100000000,2,1,1,0,ISF
special,経済産業省,,特許,,,01,独立行政法人工業所有権情報・研修館運営費,1,1,1,11554071000,11554071000,11554071000,2,1,1,0,ISF
special,経済産業省,,特許,,,02,事務取扱費,1,1,1,139436888000,139446888000,139446888000,49,5,46,1,ISF
special,経済産業省,,特許,,,03,施設整備費,1,1,1,1024293000,1024293000,1024293000,4,1,3,0,ISF
special,経済産業省,,特許,,,09,予備費,1,1,1,100000000,100000000,100000000,2,1,1,0,ISF
special,財務省,,国債整理基金,,,01,国債整理支出,1,1,1,220861626307000,216152319549000,216152319549000,10,8,7,1,ISF
special,財務省,,国債整理基金,,,04,復興債整理支出,1,1,1,3364032811000,3496636307000,3496636307000,8,8,5,0,ISF
special,財務省,,国債整理基金,,,05,脱炭素成長型経済構造移行債整理支出,1,1,1,913328073000,913685090000,913685090000,7,7,4,0,ISF
special,財務省,,地震再保険,,,01,再保険費,1,0,1,113241096000,,113241096000,2,,1,,I-F
special,財務省,,地震再保険,,,02,事務取扱費,1,0,1,86748000,,86748000,15,,13,,I-F
special,財務省,,地震再保険,,,09,予備費,1,0,1,500000,,500000,2,,1,,I-F
special,財務省,,外国為替資金,,,01,事務取扱費,1,0,1,3147240000,,3147240000,17,,14,,I-F
special,財務省,,外国為替資金,,,02,諸支出金,1,0,1,524922719000,,524922719000,7,,6,,I-F
special,財務省,,外国為替資金,,,03,国債整理基金特別会計へ繰入,1,0,1,489149360000,,489149360000,2,,1,,I-F
special,財務省,,外国為替資金,,,05,融通証券事務取扱費一般会計へ繰入,1,0,1,751000,,751000,2,,1,,I-F
special,財務省,,外国為替資金,,,06,防衛力強化一般会計へ繰入,1,0,0,0,,,2,,,,I--
special,財務省,,外国為替資金,,,09,予備費,1,0,1,300000000000,,300000000000,2,,1,,I-F
special,財務省及び国土交通省,,財政投融資,投資勘定,,01,産業投資支出,1,1,1,474700000000,505200000000,505200000000,2,2,1,0,ISF
special,財務省及び国土交通省,,財政投融資,投資勘定,,02,事務取扱費,1,1,1,882932000,882932000,882932000,17,1,15,0,ISF
special,財務省及び国土交通省,,財政投融資,投資勘定,,03,一般会計へ繰入,1,1,1,30535852000,30535852000,30535852000,2,1,1,0,ISF
special,財務省及び国土交通省,,財政投融資,投資勘定,,04,国債整理基金特別会計へ繰入,1,1,1,145000,145000,145000,2,1,1,0,ISF
special,財務省及び国土交通省,,財政投融資,投資勘定,,05,地方公共団体金融機構納付金収入交付税及び譲与税配付金特別会計へ繰入,1,1,1,230000000000,30000000000,30000000000,2,2,1,0,ISF
special,財務省及び国土交通省,,財政投融資,投資勘定,,08,地方公共団体金融機構納付金収入財政融資資金勘定へ繰入,1,0,0,0,,,2,,,,I--
special,財務省及び国土交通省,,財政投融資,投資勘定,,09,予備費,1,1,1,100000000,100000000,100000000,2,1,1,0,ISF
special,財務省及び国土交通省,,財政投融資,投資勘定,,10,防衛力強化一般会計へ繰入,1,0,0,0,,,2,,,,I--
special,財務省及び国土交通省,,財政投融資,特定国有財産整備勘定,,01,特定国有財産整備費,1,0,1,7693965000,,7693965000,5,,3,,I-F
special,財務省及び国土交通省,,財政投融資,特定国有財産整備勘定,,02,事務取扱費,1,0,1,573119000,,573119000,12,,10,,I-F
special,財務省及び国土交通省,,財政投融資,特定国有財産整備勘定,,09,予備費,1,0,0,0,,,2,,,,I--
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,01,財政融資資金へ繰入,1,1,1,10000000000000,9500000000000,9500000000000,2,2,1,0,ISF
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,02,事務取扱費,1,1,1,7332795000,7379871000,7379871000,24,9,22,1,ISF
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,03,諸支出金,1,1,1,435553876000,231974281000,231974281000,5,4,4,1,ISF
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,04,国債整理基金特別会計へ繰入,1,1,1,15453960228000,13343764235000,13343764235000,2,2,1,0,ISF
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,07,公債等事務取扱費一般会計へ繰入,1,1,1,45564000,45564000,45564000,2,1,1,0,ISF
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,08,防衛力強化一般会計へ繰入,1,0,0,0,,,2,,,,I--
special,財務省及び国土交通省,,財政投融資,財政融資資金勘定,,09,予備費,1,1,1,50000000,50000000,50000000,2,1,1,0,ISF
special,農林水産省,,国有林野事業債務管理,,,01,国債整理基金特別会計へ繰入,1,1,1,340114714000,339540120000,339540120000,2,2,1,0,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,01,土地改良事業費,1,1,1,2982369000,2982369000,2982369000,4,1,2,0,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,05,土地改良事業工事諸費,1,1,1,477631000,435027000,435027000,20,8,16,1,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,07,土地改良事業費負担金等収入一般会計へ繰入,1,1,1,709280000,709280000,709280000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,08,国債整理基金特別会計へ繰入,1,1,1,3194391000,3194391000,3194391000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,13,東日本大震災復興土地改良事業費負担金等収入一般会計へ繰入,1,1,1,1005000,1005000,1005000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,14,東日本大震災復興土地改良事業費負担金等収入東日本大震災復興特別会計へ繰入,1,1,1,25934000,25934000,25934000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,国営土地改良事業勘定,,19,予備費,1,1,1,180000000,180000000,180000000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,業務勘定,,01,事務取扱費,1,1,1,23265089000,23223888000,23223888000,29,13,24,1,ISF
special,農林水産省,,食料安定供給,業務勘定,,09,予備費,1,1,1,150000000,150000000,150000000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,漁業共済保険勘定,,01,漁業共済保険費及交付金,1,1,1,9925920000,9925920000,9925920000,5,1,3,0,ISF
special,農林水産省,,食料安定供給,漁業共済保険勘定,,02,事務取扱費業務勘定へ繰入,1,1,1,116344000,115759000,115759000,2,2,1,0,ISF
special,農林水産省,,食料安定供給,漁業共済保険勘定,,03,国債整理基金特別会計へ繰入,1,1,1,2340000000,2340000000,2340000000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,漁業共済保険勘定,,09,予備費,1,1,1,70000000,70000000,70000000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,漁船再保険勘定,,01,漁船再保険費及交付金,1,1,1,6379890000,6379890000,6379890000,5,1,3,0,ISF
special,農林水産省,,食料安定供給,漁船再保険勘定,,02,事務取扱費業務勘定へ繰入,1,1,1,537816000,535311000,535311000,2,2,1,0,ISF
special,農林水産省,,食料安定供給,漁船再保険勘定,,09,予備費,1,1,1,90000000,90000000,90000000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,農業再保険勘定,,01,農業再保険費及交付金,1,1,1,80338184000,80338184000,80338184000,7,1,4,0,ISF
special,農林水産省,,食料安定供給,農業再保険勘定,,02,事務取扱費業務勘定へ繰入,1,1,1,936863000,921540000,921540000,2,2,1,0,ISF
special,農林水産省,,食料安定供給,農業再保険勘定,,09,予備費,1,1,1,14300000000,14300000000,14300000000,2,1,1,0,ISF
special,農林水産省,,食料安定供給,農業経営安定勘定,,01,農業経営安定事業費,1,0,1,241222188000,,241222188000,4,,3,,I-F
special,農林水産省,,食料安定供給,農業経営安定勘定,,02,事務取扱費業務勘定へ繰入,1,0,1,64296000,,64296000,2,,1,,I-F
special,農林水産省,,食料安定供給,農業経営安定勘定,,09,予備費,1,0,1,90000000,,90000000,2,,1,,I-F
special,農林水産省,,食料安定供給,食糧管理勘定,,01,食糧買入費,1,1,1,615181182000,615181182000,615181182000,3,1,1,0,ISF
special,農林水産省,,食料安定供給,食糧管理勘定,,02,食糧管理費,1,1,1,37659290000,37659290000,37659290000,5,1,4,0,ISF
